"STi","T2C","STj","COUNT","YEAR"
"ALABAMA","3 Months to Under 7 Months","CONNECTICUT","0","2011"
"ALABAMA","3 Months to Under 7 Months","DELAWARE","0","2011"
"ALABAMA","3 Months to Under 7 Months","DISTRICT OF COLUMBIA","0","2011"
"ALABAMA","3 Months to Under 7 Months","FLORIDA","3","2011"
"ALABAMA","3 Months to Under 7 Months","GEORGIA","3","2011"
"ALABAMA","3 Months to Under 7 Months","GUAM","0","2011"
"ALABAMA","3 Months to Under 7 Months","HAWAII","0","2011"
"ALABAMA","3 Months to Under 7 Months","IDAHO","0","2011"
"ALABAMA","3 Months to Under 7 Months","ILLINOIS","2","2011"
"ALABAMA","3 Months to Under 7 Months","INDIANA","0","2011"
"ALABAMA","3 Months to Under 7 Months","IOWA","0","2011"
"ALABAMA","3 Months to Under 7 Months","KANSAS","0","2011"
"ALABAMA","3 Months to Under 7 Months","KENTUCKY","0","2011"
"ALABAMA","3 Months to Under 7 Months","LOUISIANA","0","2011"
"ALABAMA","3 Months to Under 7 Months","MAINE","0","2011"
"ALABAMA","3 Months to Under 7 Months","MARYLAND","0","2011"
"ALABAMA","3 Months to Under 7 Months","MASSACHUSETTS","0","2011"
"ALABAMA","3 Months to Under 7 Months","MICHIGAN","1","2011"
"ALABAMA","3 Months to Under 7 Months","MINNESOTA","0","2011"
"ALABAMA","3 Months to Under 7 Months","MISSISSIPPI","2","2011"
"ALABAMA","3 Months to Under 7 Months","MISSOURI","0","2011"
"ALABAMA","3 Months to Under 7 Months","MONTANA","0","2011"
"ALABAMA","3 Months to Under 7 Months","NEBRASKA","0","2011"
"ALABAMA","3 Months to Under 7 Months","NEVADA","0","2011"
"ALABAMA","3 Months to Under 7 Months","NEW HAMPSHIRE","0","2011"
"ALABAMA","3 Months to Under 7 Months","NEW JERSEY","1","2011"
"ALABAMA","3 Months to Under 7 Months","NEW MEXICO","0","2011"
"ALABAMA","3 Months to Under 7 Months","NEW YORK","1","2011"
"ALABAMA","3 Months to Under 7 Months","NORTH CAROLINA","0","2011"
"ALABAMA","3 Months to Under 7 Months","NORTH DAKOTA","0","2011"
"ALABAMA","3 Months to Under 7 Months","OHIO","1","2011"
"ALABAMA","3 Months to Under 7 Months","OKLAHOMA","0","2011"
"ALABAMA","3 Months to Under 7 Months","OREGON","0","2011"
"ALABAMA","3 Months to Under 7 Months","PENNSYLVANIA","1","2011"
"ALABAMA","3 Months to Under 7 Months","PUERTO RICO","0","2011"
"ALABAMA","3 Months to Under 7 Months","RHODE ISLAND","0","2011"
"ALABAMA","3 Months to Under 7 Months","SOUTH CAROLINA","1","2011"
"ALABAMA","3 Months to Under 7 Months","SOUTH DAKOTA","0","2011"
"ALABAMA","3 Months to Under 7 Months","TENNESSEE","1","2011"
"ALABAMA","3 Months to Under 7 Months","TEXAS","1","2011"
"ALABAMA","3 Months to Under 7 Months","U.S. VIRGIN ISLANDS","0","2011"
"ALABAMA","3 Months to Under 7 Months","UTAH","0","2011"
"ALABAMA","3 Months to Under 7 Months","VERMONT","0","2011"
"ALABAMA","3 Months to Under 7 Months","VIRGINIA","0","2011"
"ALABAMA","3 Months to Under 7 Months","WASHINGTON","0","2011"
"ALABAMA","3 Months to Under 7 Months","WEST VIRGINIA","0","2011"
"ALABAMA","3 Months to Under 7 Months","WISCONSIN","0","2011"
"ALABAMA","3 Months to Under 7 Months","WYOMING","0","2011"
"ALABAMA","3 Months to Under 7 Months","TOTAL","118","2011"
"ALABAMA","7 Months to Under 1 Year","ALABAMA","89","2011"
"ALABAMA","7 Months to Under 1 Year","ALASKA","0","2011"
"ALABAMA","7 Months to Under 1 Year","ARIZONA","0","2011"
"ALABAMA","7 Months to Under 1 Year","ARKANSAS","0","2011"
"ALABAMA","7 Months to Under 1 Year","CALIFORNIA","0","2011"
"ALABAMA","7 Months to Under 1 Year","COLORADO","1","2011"
"ALABAMA","7 Months to Under 1 Year","CONNECTICUT","0","2011"
"ALABAMA","7 Months to Under 1 Year","DELAWARE","0","2011"
"ALABAMA","7 Months to Under 1 Year","DISTRICT OF COLUMBIA","0","2011"
"ALABAMA","7 Months to Under 1 Year","FLORIDA","5","2011"
"ALABAMA","7 Months to Under 1 Year","GEORGIA","8","2011"
"ALABAMA","7 Months to Under 1 Year","GUAM","0","2011"
"ALABAMA","7 Months to Under 1 Year","HAWAII","0","2011"
"ALABAMA","7 Months to Under 1 Year","IDAHO","0","2011"
"ALABAMA","7 Months to Under 1 Year","ILLINOIS","0","2011"
"ALABAMA","7 Months to Under 1 Year","INDIANA","0","2011"
"ALABAMA","7 Months to Under 1 Year","IOWA","0","2011"
"ALABAMA","7 Months to Under 1 Year","KANSAS","0","2011"
"ALABAMA","7 Months to Under 1 Year","KENTUCKY","1","2011"
"ALABAMA","7 Months to Under 1 Year","LOUISIANA","3","2011"
"ALABAMA","7 Months to Under 1 Year","MAINE","0","2011"
"ALABAMA","7 Months to Under 1 Year","MARYLAND","1","2011"
"ALABAMA","7 Months to Under 1 Year","MASSACHUSETTS","0","2011"
"ALABAMA","7 Months to Under 1 Year","MICHIGAN","2","2011"
"ALABAMA","7 Months to Under 1 Year","MINNESOTA","0","2011"
"ALABAMA","7 Months to Under 1 Year","MISSISSIPPI","1","2011"
"ALABAMA","7 Months to Under 1 Year","MISSOURI","0","2011"
"ALABAMA","7 Months to Under 1 Year","MONTANA","0","2011"
"ALABAMA","7 Months to Under 1 Year","NEBRASKA","0","2011"
"ALABAMA","7 Months to Under 1 Year","NEVADA","0","2011"
"ALABAMA","7 Months to Under 1 Year","NEW HAMPSHIRE","0","2011"
"ALABAMA","7 Months to Under 1 Year","NEW JERSEY","3","2011"
"ALABAMA","7 Months to Under 1 Year","NEW MEXICO","1","2011"
"ALABAMA","7 Months to Under 1 Year","NEW YORK","1","2011"
"ALABAMA","7 Months to Under 1 Year","NORTH CAROLINA","3","2011"
"ALABAMA","7 Months to Under 1 Year","NORTH DAKOTA","0","2011"
"ALABAMA","7 Months to Under 1 Year","OHIO","0","2011"
"ALABAMA","7 Months to Under 1 Year","OKLAHOMA","0","2011"
"ALABAMA","7 Months to Under 1 Year","OREGON","0","2011"
"ALABAMA","7 Months to Under 1 Year","PENNSYLVANIA","0","2011"
"ALABAMA","7 Months to Under 1 Year","PUERTO RICO","0","2011"
"ALABAMA","7 Months to Under 1 Year","RHODE ISLAND","0","2011"
"ALABAMA","7 Months to Under 1 Year","SOUTH CAROLINA","0","2011"
"ALABAMA","7 Months to Under 1 Year","SOUTH DAKOTA","0","2011"
"ALABAMA","7 Months to Under 1 Year","TENNESSEE","0","2011"
"ALABAMA","7 Months to Under 1 Year","TEXAS","1","2011"
"ALABAMA","7 Months to Under 1 Year","U.S. VIRGIN ISLANDS","0","2011"
"ALABAMA","7 Months to Under 1 Year","UTAH","0","2011"
"ALABAMA","7 Months to Under 1 Year","VERMONT","0","2011"
"ALABAMA","7 Months to Under 1 Year","VIRGINIA","1","2011"
"ALABAMA","7 Months to Under 1 Year","WASHINGTON","0","2011"
"ALABAMA","7 Months to Under 1 Year","WEST VIRGINIA","0","2011"
"ALABAMA","7 Months to Under 1 Year","WISCONSIN","0","2011"
"ALABAMA","7 Months to Under 1 Year","WYOMING","0","2011"
"ALABAMA","7 Months to Under 1 Year","TOTAL","121","2011"
"ALABAMA","1 Year to Under 2 Years","ALABAMA","171","2011"
"ALABAMA","1 Year to Under 2 Years","ALASKA","0","2011"
"ALABAMA","1 Year to Under 2 Years","ARIZONA","1","2011"
"ALABAMA","1 Year to Under 2 Years","ARKANSAS","0","2011"
"ALABAMA","1 Year to Under 2 Years","CALIFORNIA","8","2011"
"ALABAMA","1 Year to Under 2 Years","COLORADO","0","2011"
"ALABAMA","1 Year to Under 2 Years","CONNECTICUT","0","2011"
"ALABAMA","1 Year to Under 2 Years","DELAWARE","0","2011"
"ALABAMA","1 Year to Under 2 Years","DISTRICT OF COLUMBIA","0","2011"
"ALABAMA","1 Year to Under 2 Years","FLORIDA","12","2011"
"ALABAMA","1 Year to Under 2 Years","GEORGIA","17","2011"
"ALABAMA","1 Year to Under 2 Years","GUAM","0","2011"
"ALABAMA","1 Year to Under 2 Years","HAWAII","0","2011"
"ALABAMA","1 Year to Under 2 Years","IDAHO","0","2011"
"ALABAMA","1 Year to Under 2 Years","ILLINOIS","1","2011"
"ALABAMA","1 Year to Under 2 Years","INDIANA","1","2011"
"ALABAMA","1 Year to Under 2 Years","IOWA","0","2011"
"ALABAMA","1 Year to Under 2 Years","KANSAS","0","2011"
"ALABAMA","1 Year to Under 2 Years","KENTUCKY","0","2011"
"ALABAMA","1 Year to Under 2 Years","LOUISIANA","4","2011"
"ALABAMA","1 Year to Under 2 Years","MAINE","0","2011"
"ALABAMA","1 Year to Under 2 Years","MARYLAND","6","2011"
"ALABAMA","1 Year to Under 2 Years","MASSACHUSETTS","0","2011"
"ALABAMA","1 Year to Under 2 Years","MICHIGAN","5","2011"
"ALABAMA","1 Year to Under 2 Years","MINNESOTA","0","2011"
"ALABAMA","1 Year to Under 2 Years","MISSISSIPPI","2","2011"
"ALABAMA","1 Year to Under 2 Years","MISSOURI","0","2011"
"ALABAMA","1 Year to Under 2 Years","MONTANA","0","2011"
"ALABAMA","1 Year to Under 2 Years","NEBRASKA","0","2011"
"ALABAMA","1 Year to Under 2 Years","NEVADA","0","2011"
"ALABAMA","1 Year to Under 2 Years","NEW HAMPSHIRE","0","2011"
"ALABAMA","1 Year to Under 2 Years","NEW JERSEY","5","2011"
"ALABAMA","1 Year to Under 2 Years","NEW MEXICO","1","2011"
"ALABAMA","1 Year to Under 2 Years","NEW YORK","7","2011"
"ALABAMA","1 Year to Under 2 Years","NORTH CAROLINA","6","2011"
"ALABAMA","1 Year to Under 2 Years","NORTH DAKOTA","0","2011"
"ALABAMA","1 Year to Under 2 Years","OHIO","1","2011"
"ALABAMA","1 Year to Under 2 Years","OKLAHOMA","0","2011"
"ALABAMA","1 Year to Under 2 Years","OREGON","0","2011"
"ALABAMA","1 Year to Under 2 Years","PENNSYLVANIA","0","2011"
"ALABAMA","1 Year to Under 2 Years","PUERTO RICO","0","2011"
"ALABAMA","1 Year to Under 2 Years","RHODE ISLAND","0","2011"
"ALABAMA","1 Year to Under 2 Years","SOUTH CAROLINA","1","2011"
"ALABAMA","1 Year to Under 2 Years","SOUTH DAKOTA","0","2011"
"ALABAMA","1 Year to Under 2 Years","TENNESSEE","2","2011"
"ALABAMA","1 Year to Under 2 Years","TEXAS","1","2011"
"ALABAMA","1 Year to Under 2 Years","U.S. VIRGIN ISLANDS","0","2011"
"ALABAMA","1 Year to Under 2 Years","UTAH","0","2011"
"ALABAMA","1 Year to Under 2 Years","VERMONT","0","2011"
"ALABAMA","1 Year to Under 2 Years","VIRGINIA","0","2011"
"ALABAMA","1 Year to Under 2 Years","WASHINGTON","0","2011"
"ALABAMA","1 Year to Under 2 Years","WEST VIRGINIA","0","2011"
"ALABAMA","1 Year to Under 2 Years","WISCONSIN","0","2011"
"ALABAMA","1 Year to Under 2 Years","WYOMING","0","2011"
"ALABAMA","1 Year to Under 2 Years","TOTAL","252","2011"
"ALABAMA","2 Years to Under 3 Years","ALABAMA","154","2011"
"ALABAMA","2 Years to Under 3 Years","ALASKA","0","2011"
"ALABAMA","2 Years to Under 3 Years","ARIZONA","0","2011"
"ALABAMA","2 Years to Under 3 Years","ARKANSAS","0","2011"
"ALABAMA","2 Years to Under 3 Years","CALIFORNIA","6","2011"
"ALABAMA","2 Years to Under 3 Years","COLORADO","1","2011"
"ALABAMA","2 Years to Under 3 Years","CONNECTICUT","0","2011"
"ALABAMA","2 Years to Under 3 Years","DELAWARE","0","2011"
"ALABAMA","2 Years to Under 3 Years","DISTRICT OF COLUMBIA","0","2011"
"ALABAMA","2 Years to Under 3 Years","FLORIDA","16","2011"
"ALABAMA","2 Years to Under 3 Years","GEORGIA","34","2011"
"ALABAMA","2 Years to Under 3 Years","GUAM","0","2011"
"ALABAMA","2 Years to Under 3 Years","HAWAII","0","2011"
"ALABAMA","2 Years to Under 3 Years","IDAHO","0","2011"
"ALABAMA","2 Years to Under 3 Years","ILLINOIS","4","2011"
"ALABAMA","2 Years to Under 3 Years","INDIANA","1","2011"
"ALABAMA","2 Years to Under 3 Years","IOWA","0","2011"
"ALABAMA","2 Years to Under 3 Years","KANSAS","0","2011"
"ALABAMA","2 Years to Under 3 Years","KENTUCKY","0","2011"
"ALABAMA","2 Years to Under 3 Years","LOUISIANA","5","2011"
"ALABAMA","2 Years to Under 3 Years","MAINE","0","2011"
"ALABAMA","2 Years to Under 3 Years","MARYLAND","2","2011"
"ALABAMA","2 Years to Under 3 Years","MASSACHUSETTS","2","2011"
"ALABAMA","2 Years to Under 3 Years","MICHIGAN","2","2011"
"ALABAMA","2 Years to Under 3 Years","MINNESOTA","0","2011"
"ALABAMA","2 Years to Under 3 Years","MISSISSIPPI","2","2011"
"ALABAMA","2 Years to Under 3 Years","MISSOURI","2","2011"
"ALABAMA","2 Years to Under 3 Years","MONTANA","0","2011"
"ALABAMA","2 Years to Under 3 Years","NEBRASKA","0","2011"
"ALABAMA","2 Years to Under 3 Years","NEVADA","0","2011"
"ALABAMA","2 Years to Under 3 Years","NEW HAMPSHIRE","0","2011"
"ALABAMA","2 Years to Under 3 Years","NEW JERSEY","3","2011"
"ALABAMA","2 Years to Under 3 Years","NEW MEXICO","0","2011"
"ALABAMA","2 Years to Under 3 Years","NEW YORK","2","2011"
"ALABAMA","2 Years to Under 3 Years","NORTH CAROLINA","5","2011"
"ALABAMA","2 Years to Under 3 Years","NORTH DAKOTA","0","2011"
"ALABAMA","2 Years to Under 3 Years","OHIO","1","2011"
"ALABAMA","2 Years to Under 3 Years","OKLAHOMA","0","2011"
"ALABAMA","2 Years to Under 3 Years","OREGON","1","2011"
"ALABAMA","2 Years to Under 3 Years","PENNSYLVANIA","1","2011"
"ALABAMA","2 Years to Under 3 Years","PUERTO RICO","0","2011"
"ALABAMA","2 Years to Under 3 Years","RHODE ISLAND","0","2011"
"ALABAMA","2 Years to Under 3 Years","SOUTH CAROLINA","0","2011"
"ALABAMA","2 Years to Under 3 Years","SOUTH DAKOTA","0","2011"
"ALABAMA","2 Years to Under 3 Years","TENNESSEE","3","2011"
"ALABAMA","2 Years to Under 3 Years","TEXAS","2","2011"
"ALABAMA","2 Years to Under 3 Years","U.S. VIRGIN ISLANDS","0","2011"
"ALABAMA","2 Years to Under 3 Years","UTAH","0","2011"
"ALABAMA","2 Years to Under 3 Years","VERMONT","0","2011"
"ALABAMA","2 Years to Under 3 Years","VIRGINIA","2","2011"
"ALABAMA","2 Years to Under 3 Years","WASHINGTON","0","2011"
"ALABAMA","2 Years to Under 3 Years","WEST VIRGINIA","0","2011"
"ALABAMA","2 Years to Under 3 Years","WISCONSIN","0","2011"
"ALABAMA","2 Years to Under 3 Years","WYOMING","0","2011"
"ALABAMA","2 Years to Under 3 Years","TOTAL","251","2011"
"ALABAMA","3 Years and Over","ALABAMA","1184","2011"
"ALABAMA","3 Years and Over","ALASKA","0","2011"
"ALABAMA","3 Years and Over","ARIZONA","14","2011"
"ALABAMA","3 Years and Over","ARKANSAS","1","2011"
"ALABAMA","3 Years and Over","CALIFORNIA","78","2011"
"ALABAMA","3 Years and Over","COLORADO","4","2011"
"ALABAMA","3 Years and Over","CONNECTICUT","0","2011"
"ALABAMA","3 Years and Over","DELAWARE","2","2011"
"ALABAMA","3 Years and Over","DISTRICT OF COLUMBIA","15","2011"
"ALABAMA","3 Years and Over","FLORIDA","209","2011"
"ALABAMA","3 Years and Over","GEORGIA","239","2011"
"ALABAMA","3 Years and Over","GUAM","0","2011"
"ALABAMA","3 Years and Over","HAWAII","0","2011"
"ALABAMA","3 Years and Over","IDAHO","0","2011"
"ALABAMA","3 Years and Over","ILLINOIS","91","2011"
"ALABAMA","3 Years and Over","INDIANA","16","2011"
"ALABAMA","3 Years and Over","IOWA","3","2011"
"ALABAMA","3 Years and Over","KANSAS","1","2011"
"ALABAMA","3 Years and Over","KENTUCKY","9","2011"
"ALABAMA","3 Years and Over","LOUISIANA","44","2011"
"ALABAMA","3 Years and Over","MAINE","1","2011"
"ALABAMA","3 Years and Over","MARYLAND","43","2011"
"ALABAMA","3 Years and Over","MASSACHUSETTS","13","2011"
"ALABAMA","3 Years and Over","MICHIGAN","60","2011"
"ALABAMA","3 Years and Over","MINNESOTA","1","2011"
"ALABAMA","3 Years and Over","MISSISSIPPI","36","2011"
"ALABAMA","3 Years and Over","MISSOURI","15","2011"
"ALABAMA","3 Years and Over","MONTANA","1","2011"
"ALABAMA","3 Years and Over","NEBRASKA","0","2011"
"ALABAMA","3 Years and Over","NEVADA","4","2011"
"ALABAMA","3 Years and Over","NEW HAMPSHIRE","0","2011"
"ALABAMA","3 Years and Over","NEW JERSEY","25","2011"
"ALABAMA","3 Years and Over","NEW MEXICO","2","2011"
"ALABAMA","3 Years and Over","NEW YORK","94","2011"
"ALABAMA","3 Years and Over","NORTH CAROLINA","41","2011"
"ALABAMA","3 Years and Over","NORTH DAKOTA","1","2011"
"ALABAMA","3 Years and Over","OHIO","25","2011"
"ALABAMA","3 Years and Over","OKLAHOMA","7","2011"
"ALABAMA","3 Years and Over","OREGON","5","2011"
"ALABAMA","3 Years and Over","PENNSYLVANIA","16","2011"
"ALABAMA","3 Years and Over","PUERTO RICO","3","2011"
"ALABAMA","3 Years and Over","RHODE ISLAND","2","2011"
"ALABAMA","3 Years and Over","SOUTH CAROLINA","17","2011"
"ALABAMA","3 Years and Over","SOUTH DAKOTA","2","2011"
"ALABAMA","3 Years and Over","TENNESSEE","52","2011"
"ALABAMA","3 Years and Over","TEXAS","55","2011"
"ALABAMA","3 Years and Over","U.S. VIRGIN ISLANDS","1","2011"
"ALABAMA","3 Years and Over","UTAH","3","2011"
"ALABAMA","3 Years and Over","VERMONT","1","2011"
"ALABAMA","3 Years and Over","VIRGINIA","18","2011"
"ALABAMA","3 Years and Over","WASHINGTON","5","2011"
"ALABAMA","3 Years and Over","WEST VIRGINIA","2","2011"
"ALABAMA","3 Years and Over","WISCONSIN","7","2011"
"ALABAMA","3 Years and Over","WYOMING","0","2011"
"ALABAMA","3 Years and Over","TOTAL","2468","2011"
"ALABAMA","Average Time-to-Crime in Years","ALABAMA","9.4435431274346247","2011"
"ALABAMA","Average Time-to-Crime in Years","ALASKA","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","ARIZONA","13.909823529411767","2011"
"ALABAMA","Average Time-to-Crime in Years","ARKANSAS","15.786","2011"
"ALABAMA","Average Time-to-Crime in Years","CALIFORNIA","13.690734042553187","2011"
"ALABAMA","Average Time-to-Crime in Years","COLORADO","6.5548333333333337","2011"
"ALABAMA","Average Time-to-Crime in Years","CONNECTICUT","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","DELAWARE","12.411000000000001","2011"
"ALABAMA","Average Time-to-Crime in Years","DISTRICT OF COLUMBIA","18.499399999999998","2011"
"ALABAMA","Average Time-to-Crime in Years","FLORIDA","14.429480158730154","2011"
"ALABAMA","Average Time-to-Crime in Years","GEORGIA","11.386571428571425","2011"
"ALABAMA","Average Time-to-Crime in Years","GUAM","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","HAWAII","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","IDAHO","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","ILLINOIS","16.556255102040819","2011"
"ALABAMA","Average Time-to-Crime in Years","INDIANA","13.387333333333332","2011"
"ALABAMA","Average Time-to-Crime in Years","IOWA","7.3273333333333328","2011"
"ALABAMA","Average Time-to-Crime in Years","KANSAS","14.226000000000001","2011"
"ALABAMA","Average Time-to-Crime in Years","KENTUCKY","13.436500000000001","2011"
"ALABAMA","Average Time-to-Crime in Years","LOUISIANA","13.030754385964913","2011"
"ALABAMA","Average Time-to-Crime in Years","MAINE","17.555","2011"
"ALABAMA","Average Time-to-Crime in Years","MARYLAND","13.081339622641508","2011"
"ALABAMA","Average Time-to-Crime in Years","MASSACHUSETTS","13.401466666666666","2011"
"ALABAMA","Average Time-to-Crime in Years","MICHIGAN","14.783450704225352","2011"
"ALABAMA","Average Time-to-Crime in Years","MINNESOTA","24.353000000000002","2011"
"ALABAMA","Average Time-to-Crime in Years","MISSISSIPPI","11.899704545454545","2011"
"ALABAMA","Average Time-to-Crime in Years","MISSOURI","17.696411764705882","2011"
"ALABAMA","Average Time-to-Crime in Years","MONTANA","16.706","2011"
"ALABAMA","Average Time-to-Crime in Years","NEBRASKA","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","NEVADA","25.16075","2011"
"ALABAMA","Average Time-to-Crime in Years","NEW HAMPSHIRE","N/A","2011"
"ALABAMA","Average Time-to-Crime in Years","NEW JERSEY","11.368135135135136","2011"
"ALABAMA","Average Time-to-Crime in Years","NEW MEXICO","11.085000000000001","2011"
"ALABAMA","Average Time-to-Crime in Years","NEW YORK","13.320616822429907","2011"
"ALABAMA","Average Time-to-Crime in Years","NORTH CAROLINA","12.80947272727273","2011"
"ALABAMA","Average Time-to-Crime in Years","NORTH DAKOTA","3.88","2011"
"ALABAMA","Average Time-to-Crime in Years","OHIO","15.637357142857145","2011"
"ALABAMA","Average Time-to-Crime in Years","OKLAHOMA","10.262714285714285","2011"
"ALABAMA","Average Time-to-Crime in Years","OREGON","17.496166666666667","2011"
"ALABAMA","Average Time-to-Crime in Years","PENNSYLVANIA","16.676833333333335","2011"
"ALABAMA","Average Time-to-Crime in Years","PUERTO RICO","5.9216666666666669","2011"
"ALABAMA","Average Time-to-Crime in Years","RHODE ISLAND","30.370999999999999","2011"
"ALABAMA","Average Time-to-Crime in Years","SOUTH CAROLINA","19.91989473684211","2011"
"ALABAMA","Average Time-to-Crime in Years","SOUTH DAKOTA","14.189","2011"
"ALABAMA","Average Time-to-Crime in Years","TENNESSEE","15.428155172413792","2011"
"ALABAMA","Average Time-to-Crime in Years","TEXAS","15.966516666666662","2011"
"ALABAMA","Average Time-to-Crime in Years","U.S. VIRGIN ISLANDS","16.945","2011"
"ALABAMA","Average Time-to-Crime in Years","UTAH","13.971333333333334","2011"
"ALABAMA","Average Time-to-Crime in Years","VERMONT","16.594000000000001","2011"
"ALABAMA","Average Time-to-Crime in Years","VIRGINIA","14.490454545454543","2011"
"ALABAMA","Average Time-to-Crime in Years","WASHINGTON","27.737199999999994","2011"
"ALABAMA","Average Time-to-Crime in Years","WEST VIRGINIA","14.1175","2011"
"ALABAMA","Average Time-to-Crime in Years","WISCONSIN","18.565714285714286","2011"
"ALABAMA","Average Time-to-Crime in Years","WYOMING","N/A","2011"
"ALASKA","Under 3 Months","ALABAMA","0","2011"
"ALASKA","Under 3 Months","ALASKA","34","2011"
"ALASKA","Under 3 Months","ARIZONA","0","2011"
"ALASKA","Under 3 Months","ARKANSAS","0","2011"
"ALASKA","Under 3 Months","CALIFORNIA","0","2011"
"ALASKA","Under 3 Months","COLORADO","0","2011"
"ALASKA","Under 3 Months","CONNECTICUT","0","2011"
"ALASKA","Under 3 Months","DELAWARE","0","2011"
"ALASKA","Under 3 Months","DISTRICT OF COLUMBIA","0","2011"
"ALASKA","Under 3 Months","FLORIDA","0","2011"
"ALASKA","Under 3 Months","GEORGIA","0","2011"
"ALASKA","Under 3 Months","GUAM","0","2011"
"ALASKA","Under 3 Months","HAWAII","0","2011"
"ALASKA","Under 3 Months","IDAHO","0","2011"
"ALASKA","Under 3 Months","ILLINOIS","0","2011"
"ALASKA","Under 3 Months","INDIANA","0","2011"
"ALASKA","Under 3 Months","IOWA","0","2011"
"ALASKA","Under 3 Months","KANSAS","0","2011"
"ALASKA","Under 3 Months","KENTUCKY","0","2011"
"ALASKA","Under 3 Months","LOUISIANA","0","2011"
"ALASKA","Under 3 Months","MAINE","0","2011"
"ALASKA","Under 3 Months","MARYLAND","0","2011"
"ALASKA","Under 3 Months","MASSACHUSETTS","0","2011"
"ALASKA","Under 3 Months","MICHIGAN","0","2011"
